,rep,length,density,radius,x-freq,y-freq,velocity
2183,13,30,200,1.4683503353149865,0.010588235294117647,0.010588235294117647,0.11186234123463579
2184,14,5,50,2.001017287966766,0.007058823529411764,0.007058823529411764,0.10476014542136212
2185,14,6,50,2.1302123630800427,0.0058823529411764705,0.007058823529411764,0.10204841300491968
2186,14,7,50,2.2209416067046845,0.0058823529411764705,0.0058823529411764705,0.10584258914184361
2187,14,8,50,2.2486858478532574,0.0058823529411764705,0.0058823529411764705,0.10699874316220759
2188,14,9,50,2.29065220693282,0.0058823529411764705,0.0058823529411764705,0.10696292314864098
2189,14,10,50,2.254078722062386,0.0058823529411764705,0.0058823529411764705,0.11065814508790414
2190,14,11,50,2.319163427360949,0.0058823529411764705,0.0058823529411764705,0.11059420036713398
2191,14,12,50,2.2677814862268555,0.007058823529411764,0.007058823529411764,0.11413486976513568
2192,14,13,50,2.343088801816455,0.0058823529411764705,0.0058823529411764705,0.11330455728827828
2193,14,14,50,2.2625207016963453,0.007058823529411764,0.007058823529411764,0.11074939478360894
2194,14,15,50,2.268500217047557,0.007058823529411764,0.007058823529411764,0.11483288448573117
2195,14,16,50,2.3188818646625338,0.007058823529411764,0.007058823529411764,0.11534867348105181
2196,14,17,50,2.28869454664683,0.007058823529411764,0.007058823529411764,0.1190172554306542
2197,14,18,50,2.4197378209349796,0.0058823529411764705,0.007058823529411764,0.11739220703216208
2198,14,19,50,2.4367389688277665,0.0058823529411764705,0.0058823529411764705,0.11633177311193826
2199,14,20,50,2.4629810169944553,0.0058823529411764705,0.0058823529411764705,0.11502415769668532
2200,14,21,50,2.479396075922947,0.0058823529411764705,0.0058823529411764705,0.11617211783324335
2201,14,22,50,2.462234168689923,0.0058823529411764705,0.0058823529411764705,0.11725387777973142
2202,14,23,50,2.4400930289597915,0.007058823529411764,0.0058823529411764705,0.11873456305576918
2203,14,24,50,2.453759453383051,0.0058823529411764705,0.0058823529411764705,0.11665037616188481
2204,14,25,50,2.3570125473257053,0.007058823529411764,0.007058823529411764,0.11864857377376607
2205,14,26,50,2.315026793323062,0.007058823529411764,0.007058823529411764,0.12011043328860246
2206,14,27,50,2.36578127007415,0.007058823529411764,0.007058823529411764,0.11714685657184952
2207,14,28,50,2.4675195098988367,0.0058823529411764705,0.0058823529411764705,0.1201532814367077
2208,14,29,50,2.4289171582220326,0.007058823529411764,0.007058823529411764,0.1196019556651089
2209,14,30,50,2.481690548808052,0.0058823529411764705,0.0058823529411764705,0.11678442928795328
2210,14,5,75,1.8304157984602614,0.007058823529411764,0.007058823529411764,0.09726121793291931
2211,14,6,75,1.997719241466087,0.007058823529411764,0.007058823529411764,0.09945416881153665
2212,14,7,75,1.8735042317159287,0.007058823529411764,0.007058823529411764,0.10501071552312517
2213,14,8,75,1.8651731411953467,0.008235294117647058,0.008235294117647058,0.10468296902368997
2214,14,9,75,1.951082290170492,0.007058823529411764,0.007058823529411764,0.1076549632865218
2215,14,10,75,1.9442196908904317,0.007058823529411764,0.007058823529411764,0.1076404910546688
2216,14,11,75,1.9623270183552197,0.007058823529411764,0.007058823529411764,0.10766671764665998
2217,14,12,75,1.9437780476670814,0.008235294117647058,0.008235294117647058,0.10892201885364271
2218,14,13,75,2.0181261609780217,0.007058823529411764,0.007058823529411764,0.1105507928427342
2219,14,14,75,1.9780441149115207,0.008235294117647058,0.008235294117647058,0.11033351359077886
2220,14,15,75,1.9673129263085645,0.008235294117647058,0.008235294117647058,0.111252147744816
2221,14,16,75,2.0154933215315944,0.008235294117647058,0.008235294117647058,0.11388904028320089
2222,14,17,75,2.047746473399894,0.008235294117647058,0.008235294117647058,0.11504342445459974
2223,14,18,75,2.0004780823986463,0.008235294117647058,0.008235294117647058,0.11431960516635396
2224,14,19,75,2.053220192699998,0.008235294117647058,0.008235294117647058,0.11217055733587604
2225,14,20,75,2.0470431834585727,0.008235294117647058,0.008235294117647058,0.11375523865440758
2226,14,21,75,2.0635696857289254,0.007058823529411764,0.008235294117647058,0.11241971905242848
2227,14,22,75,2.0989785878458345,0.007058823529411764,0.007058823529411764,0.11393779036773506
2228,14,23,75,2.1165619592800313,0.007058823529411764,0.007058823529411764,0.11119544171201301
2229,14,24,75,2.0282417788493743,0.008235294117647058,0.008235294117647058,0.11447505070427139
2230,14,25,75,2.083292145356028,0.007058823529411764,0.007058823529411764,0.11338267564503052
2231,14,26,75,2.0621280516673597,0.008235294117647058,0.008235294117647058,0.11578836882798087
2232,14,27,75,2.192673085464582,0.007058823529411764,0.007058823529411764,0.11538015018489098
2233,14,28,75,2.0905265205954597,0.007058823529411764,0.007058823529411764,0.11588332380662791
2234,14,29,75,2.024901286888198,0.008235294117647058,0.008235294117647058,0.11615977286968628
2235,14,30,75,2.1735557936293217,0.007058823529411764,0.007058823529411764,0.11425212298666654
2236,14,5,100,1.6376416350079392,0.008235294117647058,0.008235294117647058,0.09998007786227904
2237,14,6,100,1.733452330675137,0.008235294117647058,0.008235294117647058,0.10000860630641438
2238,14,7,100,1.6451171556664246,0.008235294117647058,0.008235294117647058,0.1045977557299002
2239,14,8,100,1.7371278027442016,0.008235294117647058,0.008235294117647058,0.10440802073577934
2240,14,9,100,1.7696671701242408,0.008235294117647058,0.008235294117647058,0.10440322528857507
2241,14,10,100,1.649155998391595,0.009411764705882352,0.009411764705882352,0.10837580985668539
2242,14,11,100,1.8023177628547493,0.008235294117647058,0.008235294117647058,0.10603354375695788
2243,14,12,100,1.758225366105111,0.008235294117647058,0.008235294117647058,0.10991534438016695
2244,14,13,100,1.8254722674564838,0.008235294117647058,0.008235294117647058,0.10750286043228953
2245,14,14,100,1.885531580221345,0.008235294117647058,0.008235294117647058,0.10930083131521506
2246,14,15,100,1.8609665575092422,0.008235294117647058,0.008235294117647058,0.10967567359357104
2247,14,16,100,1.8428924793765757,0.008235294117647058,0.008235294117647058,0.11156443371643213
2248,14,17,100,1.9116156940250397,0.008235294117647058,0.008235294117647058,0.11093589492749989
2249,14,18,100,1.967239622936508,0.008235294117647058,0.008235294117647058,0.10853637190240938
2250,14,19,100,1.853416815501254,0.008235294117647058,0.008235294117647058,0.1109437026671077
2251,14,20,100,1.8737450167197733,0.008235294117647058,0.008235294117647058,0.11090931653992757
2252,14,21,100,1.890734163347239,0.008235294117647058,0.008235294117647058,0.11169129175335003
2253,14,22,100,1.9112181282715133,0.008235294117647058,0.008235294117647058,0.11045401708089539
2254,14,23,100,1.9054561682667737,0.008235294117647058,0.008235294117647058,0.11126504080457567
2255,14,24,100,1.8934671247738275,0.008235294117647058,0.008235294117647058,0.1113775860813341
2256,14,25,100,1.9261910091523107,0.008235294117647058,0.008235294117647058,0.11167233066340838
2257,14,26,100,1.843466111418159,0.008235294117647058,0.008235294117647058,0.11082559052846531
2258,14,27,100,1.9191447943199027,0.008235294117647058,0.008235294117647058,0.11245594701442256
2259,14,28,100,1.8664832428750588,0.008235294117647058,0.008235294117647058,0.11305417158553231
2260,14,29,100,1.8579725303085182,0.008235294117647058,0.008235294117647058,0.11261959697849609
2261,14,30,100,1.8713991569666621,0.008235294117647058,0.008235294117647058,0.11307531064001793
2262,14,5,125,1.6054982726411675,0.008235294117647058,0.008235294117647058,0.09681059423610534
2263,14,6,125,1.5262027270495941,0.009411764705882352,0.009411764705882352,0.1025063473982966
2264,14,7,125,1.5308897306425393,0.009411764705882352,0.009411764705882352,0.10351851447443502
2265,14,8,125,1.5277153499172687,0.009411764705882352,0.009411764705882352,0.10560199437649058
2266,14,9,125,1.5594133070270393,0.009411764705882352,0.009411764705882352,0.10768436122352375
2267,14,10,125,1.6021539107818838,0.009411764705882352,0.009411764705882352,0.10620907311197803
2268,14,11,125,1.6075885061344017,0.009411764705882352,0.009411764705882352,0.10805155111180395
2269,14,12,125,1.6516927519289215,0.009411764705882352,0.009411764705882352,0.10890111286255061
2270,14,13,125,1.7512600902609272,0.009411764705882352,0.009411764705882352,0.1069979950699601
2271,14,14,125,1.7510713242762357,0.009411764705882352,0.009411764705882352,0.10783048925351775
2272,14,15,125,1.6855910667681435,0.009411764705882352,0.009411764705882352,0.11069295445157933
2273,14,16,125,1.7525820414992028,0.009411764705882352,0.009411764705882352,0.1092783421533933
2274,14,17,125,1.7588639110724025,0.009411764705882352,0.009411764705882352,0.1100946214233269
2275,14,18,125,1.7618788943005406,0.009411764705882352,0.009411764705882352,0.11144789975777519
2276,14,19,125,1.6660306688301538,0.009411764705882352,0.009411764705882352,0.11222190625282744
2277,14,20,125,1.6896219727584068,0.009411764705882352,0.009411764705882352,0.11076747651104613
2278,14,21,125,1.7250096408238234,0.009411764705882352,0.009411764705882352,0.1120588701785599
2279,14,22,125,1.6556646986187644,0.009411764705882352,0.009411764705882352,0.11271122578986428
2280,14,23,125,1.7460974713860415,0.009411764705882352,0.009411764705882352,0.11149613655555074
2281,14,24,125,1.7551352742060529,0.009411764705882352,0.009411764705882352,0.11088392040340402
2282,14,25,125,1.720470072879872,0.009411764705882352,0.009411764705882352,0.11332608239373881
2283,14,26,125,1.718462970526646,0.009411764705882352,0.009411764705882352,0.1133896371217663
2284,14,27,125,1.7465891395543498,0.009411764705882352,0.009411764705882352,0.11155537875602825
2285,14,28,125,1.6733024583035527,0.009411764705882352,0.009411764705882352,0.11267506158063573
2286,14,29,125,1.6680649729154644,0.009411764705882352,0.009411764705882352,0.11431756304041688
2287,14,30,125,1.772028941628313,0.009411764705882352,0.009411764705882352,0.11225913210893951
2288,14,5,150,1.5199201029271652,0.009411764705882352,0.009411764705882352,0.09880126183076024
2289,14,6,150,1.3998295725532917,0.010588235294117647,0.009411764705882352,0.10192942048199341
2290,14,7,150,1.4233911759430853,0.009411764705882352,0.009411764705882352,0.10499974070493379
2291,14,8,150,1.4989083302622674,0.009411764705882352,0.009411764705882352,0.10473115621858557
2292,14,9,150,1.418847922060881,0.010588235294117647,0.010588235294117647,0.10755578756726504
2293,14,10,150,1.5170258742750378,0.009411764705882352,0.009411764705882352,0.10730863737517171
2294,14,11,150,1.4807556223334892,0.010588235294117647,0.010588235294117647,0.10790058231073157
